"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5674,71.6,71.6,28.4,"Lovatens (VD)","Oui à 56,1 pour cent au contre-projet fixant le salaire minimum à 23 francs de l'heure et prévoyant la primauté d'une éventuelle convention collective de travail. Et oui aussi à 71,6 pour cent à l'initiative qui exige un salaire minimum de 23,6 francs de l'heure. Invités à trancher entre ces deux propositions, les habitants de Lovatens ont opté pour le contre-projet avec 93,2 pour cent de oui."
5675,19.4,19.4,80.6,"Lucens (VD)","Les citoyens de Lucens acceptent avec 51,6 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 80,6 pour cent)."
5678,27.8,27.8,72.2,"Moudon (VD)","Les citoyens de Moudon acceptent avec 65,5 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 72,2 pour cent)."
5680,49.2,49.2,50.8,"Ogens (VD)","Les citoyens d'Ogens acceptent avec 98,4 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 50,8 pour cent)."
5683,52,52,48,"Prévonloup (VD)","Oui à 52,8 pour cent au contre-projet fixant le salaire minimum à 23 francs de l'heure et prévoyant la primauté d'une éventuelle convention collective de travail. Et oui aussi à 52 pour cent à l'initiative qui exige un salaire minimum de 23,6 francs de l'heure. Invités à trancher entre ces deux propositions, les habitants de Prévonloup ont opté pour le contre-projet avec 64,8 pour cent de oui."
5684,76.5,76.5,23.5,"Rossenges (VD)","Les citoyens de Rossenges acceptent avec 76,5 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (74,4 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5688,32.2,32.2,67.8,"Syens (VD)","Les citoyens de Syens acceptent avec 97,5 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 67,8 pour cent)."
5690,55.8,55.8,44.2,"Villars-le-Comte (VD)","Les citoyens de Villars-le-Comte acceptent l'initiative qui vise à fixer le salaire minimum à 23,6 francs de l'heure. Ils sont 55,8 pour cent à approuver ce texte. Les ayants droit de Villars-le-Comte ont également dit oui au contre-projet du Conseil d'Etat, qui fixe le salaire minimum à 23 francs de l'heure et prévoit qu'une éventuelle convention collective de travail prime sur ce minimum. Ils l'acceptent à 92,5 pour cent. Les électeurs donnent cependant leur préférence à l'initiative, avec 85 pour cent de oui."
5692,41.4,41.4,58.6,"Vucherens (VD)","C'est oui à 50,7 pour cent à Vucherens au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 58,6 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5693,73.9,73.9,26.1,"Montanaire (VD)","Les citoyens de Montanaire acceptent l'initiative qui vise à fixer le salaire minimum à 23,6 francs de l'heure. Ils sont 73,9 pour cent à approuver ce texte. Les ayants droit de Montanaire ont également dit oui au contre-projet du Conseil d'Etat, qui fixe le salaire minimum à 23 francs de l'heure et prévoit qu'une éventuelle convention collective de travail prime sur ce minimum. Ils l'acceptent à 65,2 pour cent. Les électeurs donnent cependant leur préférence à l'initiative, avec 77,1 pour cent de oui."
5701,72.9,72.9,27.1,"Arnex-sur-Nyon (VD)","Les citoyens d'Arnex-sur-Nyon acceptent avec 72,9 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (80,3 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5702,66.5,66.5,33.5,"Arzier-Le Muids (VD)","Les citoyens d'Arzier-Le Muids acceptent avec 66,5 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (90,1 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5703,80.4,80.4,19.6,"Bassins (VD)","C'est oui à Bassins à 80,4 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 98,1 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5704,91.7,91.7,8.3,"Begnins (VD)","Les ayants droit de Begnins ont tranché: ils sont favorables à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. Les citoyens ont dit oui à 91,7. Ils acceptent aussi le contre-projet du gouvernement avec 77,3 pour cent de oui. Cette proposition fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité à une éventuelle convention collective de travail. Invités à choisir, les habitants de Begnins tranchent toutefois en faveur de l'initiative avec 70,1 pour cent de oui."
5705,39.6,39.6,60.4,"Bogis-Bossey (VD)","Les citoyens de Bogis-Bossey acceptent avec 68,5 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 60,4 pour cent)."
5706,47,47,53,"Borex (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Borex. Ils refusent avec 53 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (87,8 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5707,6.8,6.8,93.2,"Chavannes-de-Bogis (VD)","Non à 93,2 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 96 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Chavannes-de-Bogis ont refusé les deux propositions."
5708,56.7,56.7,43.3,"Chavannes-des-Bois (VD)","Oui à 56,7 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 58,1 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens de Chavannes-des-Bois ont toutefois préféré l'initiative avec 52,4 pour cent de oui."
5709,41.6,41.6,58.4,"Chéserex (VD)","Les citoyens de Chéserex disent oui à 87,6 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 58,4 pour cent)."
5710,44.8,44.8,55.2,"Coinsins (VD)","Les citoyens de Coinsins acceptent avec 83,9 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 55,2 pour cent)."
5711,57.5,57.5,42.5,"Commugny (VD)","Les citoyens de Commugny acceptent l'initiative qui vise à fixer le salaire minimum à 23,6 francs de l'heure. Ils sont 57,5 pour cent à approuver ce texte. Les ayants droit de Commugny ont également dit oui au contre-projet du Conseil d'Etat, qui fixe le salaire minimum à 23 francs de l'heure et prévoit qu'une éventuelle convention collective de travail prime sur ce minimum. Ils l'acceptent à 55,6 pour cent. Les électeurs donnent cependant leur préférence à l'initiative, avec 50 pour cent de oui."
5712,61.7,61.7,38.3,"Coppet (VD)","Les citoyens de Coppet acceptent avec 61,7 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (58,8 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5713,99.3,99.3,0.7,"Crans-près-Céligny (VD)","Les citoyens de Crans-près-Céligny souhaitent instaurer un salaire minimum de 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont dit oui à 59,4 pour cent au contre-projet d'une initiative qui demandait un salaire minimum de 23,6 francs de l'heure. Ils ont été 53,1 pour cent à préférer le contre-projet. L'initiative a obtenu 99,3 pour cent de oui."
5714,60.4,60.4,39.6,"Crassier (VD)","Oui à 60,4 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 81,3 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens de Crassier ont toutefois préféré l'initiative avec 97,3 pour cent de oui."
5715,91.6,91.6,8.4,"Duillier (VD)","Les citoyens de Duillier acceptent avec 91,6 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (74,1 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5716,30.1,30.1,69.9,"Eysins (VD)","Les citoyens d'Eysins acceptent avec 56,8 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 69,9 pour cent)."
5717,12.5,12.5,87.5,"Founex (VD)","Les citoyens de Founex disent oui à 70,7 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 87,5 pour cent)."
5718,64.2,64.2,35.8,"Genolier (VD)","Les ayants droit de Genolier ont tranché: ils sont favorables à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. Les citoyens ont dit oui à 64,2. Ils acceptent aussi le contre-projet du gouvernement avec 82,2 pour cent de oui. Cette proposition fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité à une éventuelle convention collective de travail. Invités à choisir, les habitants de Genolier tranchent toutefois en faveur de l'initiative avec 82,6 pour cent de oui."
5719,47.8,47.8,52.2,"Gingins (VD)","Non à 52,2 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 82,5 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Gingins ont refusé les deux propositions."
5720,55.1,55.1,44.9,"Givrins (VD)","Les citoyens de Givrins disent oui à 55,1 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 89,3 pour cent de non."
5721,3.6,3.6,96.4,"Gland (VD)","Les citoyens de Gland disent oui à 78,1 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 96,4 pour cent)."
5722,92.1,92.1,7.9,"Grens (VD)","Les citoyens de Grens ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (80,9 pour cent de oui). Ils ont préféré cette proposition avec 85,1 pour cent de oui. Ils ont toutefois également approuvé avec 92,1 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5723,6.4,6.4,93.6,"Mies (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Mies. Ils refusent avec 93,6 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (59,9 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5724,47.1,47.1,52.9,"Nyon (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Nyon. Ils refusent avec 52,9 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (74,3 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5725,38.5,38.5,61.5,"Prangins (VD)","Les citoyens de Prangins acceptent avec 66,2 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 61,5 pour cent)."
5726,56.2,56.2,43.8,"La Rippe (VD)","Les citoyens de La Rippe acceptent avec 56,2 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (56,4 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5727,14.3,14.3,85.7,"Saint-Cergue (VD)","Les citoyens de Saint-Cergue acceptent avec 54,8 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 85,7 pour cent)."
5728,22,22,78,"Signy-Avenex (VD)","Non à 78 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 70,7 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Signy-Avenex ont refusé les deux propositions."
5729,70.6,70.6,29.4,"Tannay (VD)","Les ayants droit de Tannay ont tranché: ils sont favorables à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. Les citoyens ont dit oui à 70,6. Ils acceptent aussi le contre-projet du gouvernement avec 57,4 pour cent de oui. Cette proposition fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité à une éventuelle convention collective de travail. Invités à choisir, les habitants de Tannay tranchent toutefois en faveur de l'initiative avec 92,2 pour cent de oui."
5730,20.2,20.2,79.8,"Trélex (VD)","Les citoyens de Trélex ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 79,8 pour cent de non et le contre-projet avec 74,7 pour cent de non."
5731,38.5,38.5,61.5,"Le Vaud (VD)","Les citoyens de Le Vaud disent oui à 59 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 61,5 pour cent)."
5732,49.5,49.5,50.5,"Vich (VD)","Les citoyens de Vich ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 50,5 pour cent de non et le contre-projet avec 66,1 pour cent de non."
5741,63.8,63.8,36.2,"L'Abergement (VD)","Les citoyens de L'Abergement acceptent avec 63,8 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (99,1 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5742,52.5,52.5,47.5,"Agiez (VD)","Les citoyens d'Agiez acceptent avec 52,5 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (59,9 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5743,34.7,34.7,65.3,"Arnex-sur-Orbe (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens d'Arnex-sur-Orbe. Ils refusent avec 65,3 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (50,2 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5744,43.2,43.2,56.8,"Ballaigues (VD)","Les citoyens de Ballaigues disent oui à 70,7 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 56,8 pour cent)."
5745,62.7,62.7,37.3,"Baulmes (VD)","C'est oui à Baulmes à 62,7 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 53,8 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5746,63.9,63.9,36.1,"Bavois (VD)","Oui à 63,1 pour cent au contre-projet fixant le salaire minimum à 23 francs de l'heure et prévoyant la primauté d'une éventuelle convention collective de travail. Et oui aussi à 63,9 pour cent à l'initiative qui exige un salaire minimum de 23,6 francs de l'heure. Invités à trancher entre ces deux propositions, les habitants de Bavois ont opté pour le contre-projet avec 55,4 pour cent de oui."
5747,30.5,30.5,69.5,"Bofflens (VD)","Les citoyens de Bofflens ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 69,5 pour cent de non et le contre-projet avec 71,7 pour cent de non."
5748,76.1,76.1,23.9,"Bretonnières (VD)","Oui à 76,1 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 65,5 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens de Bretonnières ont toutefois préféré l'initiative avec 69,6 pour cent de oui."
5749,50.1,50.1,49.9,"Chavornay (VD)","Les citoyens de Chavornay acceptent l'initiative qui vise à fixer le salaire minimum à 23,6 francs de l'heure. Ils sont 50,1 pour cent à approuver ce texte. Les ayants droit de Chavornay ont également dit oui au contre-projet du Conseil d'Etat, qui fixe le salaire minimum à 23 francs de l'heure et prévoit qu'une éventuelle convention collective de travail prime sur ce minimum. Ils l'acceptent à 66,5 pour cent. Les électeurs donnent cependant leur préférence à l'initiative, avec 92,8 pour cent de oui."
5750,58.2,58.2,41.8,"Les Clées (VD)","Les citoyens des Clées acceptent avec 58,2 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (50,8 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5752,19.4,19.4,80.6,"Croy (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Croy. Ils refusent avec 80,6 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (52,1 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5754,49.9,49.9,50.1,"Juriens (VD)","C'est oui à 69,3 pour cent à Juriens au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 50,1 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5755,1.9,1.9,98.1,"Lignerolle (VD)","Les citoyens de Lignerolle acceptent avec 67,4 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 98,1 pour cent)."
5756,42.5,42.5,57.5,"Montcherand (VD)","Non à 57,5 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 58,9 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Montcherand ont refusé les deux propositions."
5757,36.7,36.7,63.3,"Orbe (VD)","C'est oui à 97,3 pour cent à Orbe au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 63,3 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5758,57.9,57.9,42.1,"La Praz (VD)","Oui à 57,9 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 52,4 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens de La Praz ont toutefois préféré l'initiative avec 58,1 pour cent de oui."
5759,32.7,32.7,67.3,"Premier (VD)","Les citoyens de Premier disent oui à 70,4 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 67,3 pour cent)."
5760,3.6,3.6,96.4,"Rances (VD)","Non à 96,4 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 59,9 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Rances ont refusé les deux propositions."
5761,65.6,65.6,34.4,"Romainmôtier-Envy (VD)","Oui à 65,6 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 77,4 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens de Romainmôtier-Envy ont toutefois préféré l'initiative avec 91,8 pour cent de oui."
5762,43.9,43.9,56.1,"Sergey (VD)","Les citoyens de Sergey acceptent avec 68 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 56,1 pour cent)."
5763,49.9,49.9,50.1,"Valeyres-sous-Rances (VD)","Les citoyens de Valeyres-sous-Rances ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 50,1 pour cent de non et le contre-projet avec 87,3 pour cent de non."
5764,59.8,59.8,40.2,"Vallorbe (VD)","Les citoyens de Vallorbe disent oui à 59,8 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 53,8 pour cent de non."
5765,69.7,69.7,30.3,"Vaulion (VD)","Oui à 74,2 pour cent au contre-projet fixant le salaire minimum à 23 francs de l'heure et prévoyant la primauté d'une éventuelle convention collective de travail. Et oui aussi à 69,7 pour cent à l'initiative qui exige un salaire minimum de 23,6 francs de l'heure. Invités à trancher entre ces deux propositions, les habitants de Vaulion ont opté pour le contre-projet avec 62,4 pour cent de oui."
5766,29.9,29.9,70.1,"Vuiteboeuf (VD)","C'est oui à 51 pour cent à Vuiteboeuf au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 70,1 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5785,43.9,43.9,56.1,"Corcelles-le-Jorat (VD)","Les citoyens de Corcelles-le-Jorat disent oui à 62,8 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 56,1 pour cent)."
5790,56.1,56.1,43.9,"Maracon (VD)","Les ayants droit de Maracon ont tranché: ils sont favorables à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. Les citoyens ont dit oui à 56,1. Ils acceptent aussi le contre-projet du gouvernement avec 70,1 pour cent de oui. Cette proposition fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité à une éventuelle convention collective de travail. Invités à choisir, les habitants de Maracon tranchent toutefois en faveur de l'initiative avec 98,2 pour cent de oui."
5792,27.6,27.6,72.4,"Montpreveyres (VD)","Les citoyens de Montpreveyres acceptent avec 77,3 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 72,4 pour cent)."
5798,43.9,43.9,56.1,"Ropraz (VD)","Les citoyens de Ropraz ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 56,1 pour cent de non et le contre-projet avec 76,3 pour cent de non."
5799,24.5,24.5,75.5,"Servion (VD)","Les citoyens de Servion disent oui à 54,5 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 75,5 pour cent)."
5803,15.1,15.1,84.9,"Vulliens (VD)","Les citoyens de Vulliens ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 84,9 pour cent de non et le contre-projet avec 71,2 pour cent de non."
5804,26.9,26.9,73.1,"Jorat-Menthue (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Jorat-Menthue. Ils refusent avec 73,1 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (56,2 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5805,52.6,52.6,47.4,"Oron (VD)","Oui à 52,6 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 75,6 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens d'Oron ont toutefois préféré l'initiative avec 53,7 pour cent de oui."
5806,44.5,44.5,55.5,"Jorat-Mézières (VD)","Les citoyens de Jorat-Mézières ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 55,5 pour cent de non et le contre-projet avec 72,2 pour cent de non."
5812,61.3,61.3,38.7,"Champtauroz (VD)","Oui à 61,3 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 51 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens de Champtauroz ont toutefois préféré l'initiative avec 52,7 pour cent de oui."
5813,82.4,82.4,17.6,"Chevroux (VD)","Les citoyens de Chevroux acceptent avec 82,4 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (63,5 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
